Kecamatan,year,month,CH,R10,R20,SPI3
Cisolok,2005.0,1.0,332.39,17.6,4.53,0.33
Cisolok,2005.0,2.0,411.42,17.19,8.38,1.08
Cisolok,2005.0,3.0,288.13,14.75,3.87,0.61
Cisolok,2005.0,4.0,209.51,8.18,1.86,-0.48
Cisolok,2005.0,5.0,254.59,9.18,3.4,-1.24
Cisolok,2005.0,6.0,384.4,15.19,8.52,0.29
Cisolok,2005.0,7.0,125.7,5.48,1.53,0.7
Cisolok,2005.0,8.0,166.69,4.11,1.81,0.96
Cisolok,2005.0,9.0,212.72,6.11,5.75,0.15
Cisolok,2005.0,10.0,310.81,15.54,3.38,0.14
Cisolok,2005.0,11.0,355.83,16.37,6.0,-0.47
Cisolok,2005.0,12.0,415.39,21.47,4.88,-0.82
Cisolok,2006.0,1.0,405.7,18.48,5.98,-0.47
Cisolok,2006.0,2.0,265.61,12.29,3.96,0.14
Cisolok,2006.0,3.0,329.83,11.7,4.96,0.41
Cisolok,2006.0,4.0,318.89,19.01,0.65,-0.42
Cisolok,2006.0,5.0,208.75,9.45,2.18,-0.5
Cisolok,2006.0,6.0,102.17,5.48,2.41,-0.88
Cisolok,2006.0,7.0,67.32,3.71,0.54,-0.84
Cisolok,2006.0,8.0,35.28,2.0,0.18,-0.98
Cisolok,2006.0,9.0,42.34,0.35,0.15,-1.35
Cisolok,2006.0,10.0,160.76,7.89,2.73,-1.3
Cisolok,2006.0,11.0,261.02,9.8,5.02,-1.81
Cisolok,2006.0,12.0,585.31,26.07,13.42,-1.16
Cisolok,2007.0,1.0,197.07,6.64,2.47,-1.12
Cisolok,2007.0,2.0,263.33,11.72,4.68,-0.05
Cisolok,2007.0,3.0,331.42,16.65,2.91,-1.15
Cisolok,2007.0,4.0,417.07,17.52,8.13,0.38
Cisolok,2007.0,5.0,301.5,12.87,4.32,0.69
Cisolok,2007.0,6.0,149.8,7.23,1.67,0.38
Cisolok,2007.0,7.0,65.28,1.97,0.01,-0.2
Cisolok,2007.0,8.0,95.05,3.0,1.97,-0.39
Cisolok,2007.0,9.0,99.57,5.58,0.93,-0.72
Cisolok,2007.0,10.0,241.32,8.81,3.16,-0.54
Cisolok,2007.0,11.0,478.95,17.81,9.98,-0.63
Cisolok,2007.0,12.0,1008.7,27.31,21.8,1.55
Cisolok,2008.0,1.0,220.32,9.08,2.35,1.71
Cisolok,2008.0,2.0,472.08,17.61,10.36,2.61
Cisolok,2008.0,3.0,258.6,12.48,0.38,0.05
Cisolok,2008.0,4.0,437.43,18.73,11.02,1.55
Cisolok,2008.0,5.0,168.35,6.64,3.97,-0.47
Cisolok,2008.0,6.0,42.28,1.04,0.83,-0.78
Cisolok,2008.0,7.0,20.54,0.93,0.04,-1.74
Cisolok,2008.0,8.0,137.19,6.03,3.13,-1.01
Cisolok,2008.0,9.0,139.86,5.3,3.21,-0.56
Cisolok,2008.0,10.0,327.25,11.93,4.96,-0.07
Cisolok,2008.0,11.0,569.54,23.29,12.72,-0.08
Cisolok,2008.0,12.0,457.06,20.4,10.14,0.27
Cisolok,2009.0,1.0,361.56,14.33,7.3,0.46
Cisolok,2009.0,2.0,347.07,16.57,4.17,0.5
Cisolok,2009.0,3.0,292.91,15.11,2.47,0.41
Cisolok,2009.0,4.0,248.62,11.49,0.94,-0.65
Cisolok,2009.0,5.0,381.99,15.12,6.1,-0.08
Cisolok,2009.0,6.0,197.35,7.74,3.72,0.19
Cisolok,2009.0,7.0,51.93,2.13,1.0,0.24
Cisolok,2009.0,8.0,38.84,1.87,0.81,-0.5
Cisolok,2009.0,9.0,251.75,4.82,4.77,-0.38
Cisolok,2009.0,10.0,374.51,16.62,8.23,0.08
Cisolok,2009.0,11.0,558.62,20.51,12.33,0.26
Cisolok,2009.0,12.0,337.67,16.29,3.1,-0.05
Cisolok,2010.0,1.0,336.62,18.31,3.65,-0.21
Cisolok,2010.0,2.0,434.04,17.02,9.11,0.24
Cisolok,2010.0,3.0,450.7,22.68,6.33,1.82
Cisolok,2010.0,4.0,137.13,5.79,0.45,0.45
Cisolok,2010.0,5.0,542.83,22.44,13.24,1.15
Cisolok,2010.0,6.0,267.65,9.35,5.59,0.75
Cisolok,2010.0,7.0,299.53,12.02,5.06,1.68
Cisolok,2010.0,8.0,355.49,15.6,6.72,1.61
Cisolok,2010.0,9.0,736.53,24.89,15.41,1.9
Cisolok,2010.0,10.0,451.68,19.5,8.78,1.61
Cisolok,2010.0,11.0,385.68,17.65,6.53,1.02
Cisolok,2010.0,12.0,396.16,22.11,2.46,-0.2
Cisolok,2011.0,1.0,241.1,11.64,0.89,-1.23
Cisolok,2011.0,2.0,190.59,8.54,1.18,-1.19
Cisolok,2011.0,3.0,255.73,13.18,1.16,-2.04
Cisolok,2011.0,4.0,292.22,12.6,2.53,-2.03
Cisolok,2011.0,5.0,298.28,14.76,4.19,-0.58
Cisolok,2011.0,6.0,136.04,5.42,2.91,-0.34
Cisolok,2011.0,7.0,83.57,3.47,1.37,-0.2
Cisolok,2011.0,8.0,38.13,2.09,0.32,-0.66
Cisolok,2011.0,9.0,102.69,4.36,3.2,-0.89
Cisolok,2011.0,10.0,225.63,8.83,2.05,-0.77
Cisolok,2011.0,11.0,618.55,24.1,15.09,-0.3
Cisolok,2011.0,12.0,417.01,17.23,5.08,-0.09
Cisolok,2012.0,1.0,281.51,10.43,2.64,0.16
Cisolok,2012.0,2.0,260.95,13.94,1.22,-0.48
Cisolok,2012.0,3.0,221.56,9.4,2.16,-1.38
Cisolok,2012.0,4.0,497.43,17.27,9.83,0.12
Cisolok,2012.0,5.0,309.73,11.21,5.75,0.57
Cisolok,2012.0,6.0,92.8,4.12,1.37,0.53
Cisolok,2012.0,7.0,41.79,1.62,0.63,-0.52
Cisolok,2012.0,8.0,68.65,1.64,1.51,-0.99
Cisolok,2012.0,9.0,90.26,4.57,1.41,-1.01
Cisolok,2012.0,10.0,296.52,13.72,6.32,-0.48
Cisolok,2012.0,11.0,594.56,24.37,13.44,-0.21
Cisolok,2012.0,12.0,591.5,25.85,12.34,0.73
Cisolok,2013.0,1.0,462.3,16.65,6.9,1.49
Cisolok,2013.0,2.0,221.48,8.31,1.85,0.98
Cisolok,2013.0,3.0,280.72,10.69,3.72,0.15
Cisolok,2013.0,4.0,280.83,12.61,2.26,-1.6
Cisolok,2013.0,5.0,485.12,17.43,12.59,0.67
Cisolok,2013.0,6.0,187.65,5.04,2.42,0.78
Cisolok,2013.0,7.0,335.76,12.67,7.72,1.42
Cisolok,2013.0,8.0,224.06,6.45,5.78,1.16
Cisolok,2013.0,9.0,207.77,6.11,4.29,0.79
Cisolok,2013.0,10.0,286.92,10.84,6.31,0.2
Cisolok,2013.0,11.0,421.31,14.74,7.66,-0.37
Cisolok,2013.0,12.0,726.31,23.22,15.93,0.56
Cisolok,2014.0,1.0,489.47,21.07,10.7,1.45
Cisolok,2014.0,2.0,370.18,13.94,8.36,2.2
Cisolok,2014.0,3.0,412.9,20.41,6.75,2.13
Cisolok,2014.0,4.0,343.54,18.26,3.3,1.25
Cisolok,2014.0,5.0,282.2,13.31,4.22,0.62
Cisolok,2014.0,6.0,211.69,8.73,3.36,0.23
Cisolok,2014.0,7.0,303.85,7.91,7.43,0.81
Cisolok,2014.0,8.0,146.78,5.69,3.34,0.92
Cisolok,2014.0,9.0,92.67,2.17,1.05,0.25
Cisolok,2014.0,10.0,108.94,4.25,0.0,-0.84
Cisolok,2014.0,11.0,623.53,22.18,16.73,-0.61
Cisolok,2014.0,12.0,462.75,20.88,11.62,-0.35
Cisolok,2015.0,1.0,280.28,11.51,4.03,0.37
Cisolok,2015.0,2.0,373.06,17.53,6.66,0.28
Cisolok,2015.0,3.0,311.9,15.18,1.63,0.15
Cisolok,2015.0,4.0,214.86,8.68,0.85,-0.55
Cisolok,2015.0,5.0,196.28,7.29,3.54,-1.46
Cisolok,2015.0,6.0,89.81,3.84,1.0,-1.7
Cisolok,2015.0,7.0,31.45,1.85,0.15,-1.18
Cisolok,2015.0,8.0,47.75,1.65,0.83,-1.23
Cisolok,2015.0,9.0,44.36,0.84,0.46,-1.51
Cisolok,2015.0,10.0,71.72,3.0,1.8,-1.71
Cisolok,2015.0,11.0,416.46,18.82,8.09,-1.54
Cisolok,2015.0,12.0,433.8,19.76,9.01,-1.55
Cisolok,2016.0,1.0,271.24,12.47,2.34,-0.74
Cisolok,2016.0,2.0,334.01,16.5,3.67,-0.09
Cisolok,2016.0,3.0,449.31,21.13,6.74,0.76
Cisolok,2016.0,4.0,482.77,22.52,9.22,2.23
Cisolok,2016.0,5.0,392.94,17.48,7.91,2.17
Cisolok,2016.0,6.0,395.69,16.23,7.96,2.07
Cisolok,2016.0,7.0,412.78,15.71,6.41,1.91
Cisolok,2016.0,8.0,245.78,5.99,5.59,1.91
Cisolok,2016.0,9.0,844.86,18.18,16.76,2.06
Cisolok,2016.0,10.0,515.09,20.95,12.0,1.69
Cisolok,2016.0,11.0,1107.51,28.89,25.07,2.39
Cisolok,2016.0,12.0,248.68,8.25,2.97,1.99
Cisolok,2017.0,1.0,272.59,13.23,2.03,1.42
Cisolok,2017.0,2.0,329.78,14.88,4.65,-1.06
Cisolok,2017.0,3.0,314.74,13.2,2.6,-0.19
Cisolok,2017.0,4.0,358.82,18.0,5.03,0.3
Cisolok,2017.0,5.0,407.27,12.7,9.8,0.87
Cisolok,2017.0,6.0,339.11,12.35,6.51,1.42
Cisolok,2017.0,7.0,170.37,5.6,2.44,1.16
Cisolok,2017.0,8.0,79.26,3.35,2.14,0.69
Cisolok,2017.0,9.0,288.48,9.23,6.17,0.24
Cisolok,2017.0,10.0,474.3,18.79,9.69,0.46
Cisolok,2017.0,11.0,689.57,20.68,14.28,0.8
Cisolok,2017.0,12.0,307.42,13.35,3.29,0.69
Cisolok,2018.0,1.0,276.54,13.23,0.6,-0.03
Cisolok,2018.0,2.0,306.98,13.23,5.17,-0.84
Cisolok,2018.0,3.0,276.88,14.44,2.26,-0.62
Cisolok,2018.0,4.0,337.22,17.97,3.77,-0.37
Cisolok,2018.0,5.0,271.49,10.06,5.56,-0.32
Cisolok,2018.0,6.0,136.28,5.2,2.54,-0.24
Cisolok,2018.0,7.0,19.12,0.3,0.0,-0.6
Cisolok,2018.0,8.0,50.3,1.54,0.9,-0.97
Cisolok,2018.0,9.0,118.7,5.64,0.65,-1.08
Cisolok,2018.0,10.0,241.98,9.37,2.32,-0.62
Cisolok,2018.0,11.0,634.59,22.94,14.11,-0.18
Cisolok,2018.0,12.0,335.82,13.04,3.65,-0.28
Cisolok,2019.0,1.0,292.34,12.42,2.94,-0.08
Cisolok,2019.0,2.0,276.53,12.78,1.69,-0.77
Cisolok,2019.0,3.0,332.68,14.53,4.02,-0.31
Cisolok,2019.0,4.0,311.3,13.21,3.03,-0.38
Cisolok,2019.0,5.0,223.46,9.45,3.15,-0.44
Cisolok,2019.0,6.0,44.65,1.74,0.65,-1.19
Cisolok,2019.0,7.0,35.5,1.21,0.79,-1.26
Cisolok,2019.0,8.0,39.36,1.76,0.72,-1.65
Cisolok,2019.0,9.0,68.65,3.08,2.0,-1.36
Cisolok,2019.0,10.0,148.03,6.28,2.05,-1.22
Cisolok,2019.0,11.0,287.46,11.84,5.48,-1.65
Cisolok,2019.0,12.0,537.05,24.35,10.98,-1.31
Cisolok,2020.0,1.0,264.81,10.42,5.49,-0.9
Cisolok,2020.0,2.0,298.5,11.74,5.52,0.2
Cisolok,2020.0,3.0,361.12,14.37,5.69,-0.14
Cisolok,2020.0,4.0,323.59,15.73,4.93,0.15
Cisolok,2020.0,5.0,455.2,16.83,7.89,1.2
Cisolok,2020.0,6.0,147.18,7.55,1.97,0.65
Cisolok,2020.0,7.0,123.85,5.28,2.27,0.58
Cisolok,2020.0,8.0,198.05,6.02,5.0,0.28
Cisolok,2020.0,9.0,421.33,12.1,9.13,0.74
Cisolok,2020.0,10.0,413.1,16.13,7.49,0.82
Cisolok,2020.0,11.0,552.01,20.12,10.52,0.67
Cisolok,2020.0,12.0,454.25,17.58,7.96,0.51
Cisolok,2021.0,1.0,292.82,11.94,3.44,0.08
Cisolok,2021.0,2.0,378.09,16.38,7.61,0.32
Cisolok,2021.0,3.0,248.4,10.24,0.78,-0.18
Cisolok,2021.0,4.0,282.45,13.49,4.77,-0.47
Cisolok,2021.0,5.0,323.94,11.8,7.89,-0.53
Cisolok,2021.0,6.0,288.24,9.69,3.99,0.51
Cisolok,2021.0,7.0,132.26,5.35,3.03,0.64
Cisolok,2021.0,8.0,187.25,8.23,3.09,0.75
Cisolok,2021.0,9.0,592.78,19.29,11.05,1.09
Cisolok,2021.0,10.0,540.88,18.13,11.68,1.29
Cisolok,2021.0,11.0,765.24,25.92,17.8,1.56
Cisolok,2021.0,12.0,378.6,14.12,6.69,1.41
Cisolok,2022.0,1.0,221.78,8.6,0.33,0.37
Cisolok,2022.0,2.0,249.07,10.9,1.49,-1.07
Cisolok,2022.0,3.0,331.09,14.05,5.34,-1.07
Cisolok,2022.0,4.0,329.43,14.77,4.33,-0.46
Cisolok,2022.0,5.0,372.71,17.03,6.64,0.59
Cisolok,2022.0,6.0,271.84,11.85,1.54,0.87
Cisolok,2022.0,7.0,173.53,6.63,3.01,0.87
Cisolok,2022.0,8.0,324.58,13.45,7.79,1.22
Cisolok,2022.0,9.0,705.99,20.33,14.11,1.61
Cisolok,2022.0,10.0,460.44,18.55,10.57,1.54
Cisolok,2022.0,11.0,676.05,23.1,17.39,1.47
Cisolok,2022.0,12.0,375.86,18.51,4.23,0.83
Cisolok,2023.0,1.0,252.24,10.33,0.64,0.1
Cisolok,2023.0,2.0,338.47,14.53,6.61,-0.45
Cisolok,2023.0,3.0,371.49,18.3,6.49,0.13
Cisolok,2023.0,4.0,308.22,11.85,3.47,0.42
Cisolok,2023.0,5.0,227.6,9.94,4.77,-0.18
Cisolok,2023.0,6.0,205.76,9.0,3.07,-0.25
Cisolok,2023.0,7.0,97.11,3.22,2.1,-0.15
Cisolok,2023.0,8.0,106.53,3.86,2.36,0.05
Cisolok,2023.0,9.0,39.03,1.0,0.99,-0.8
Cisolok,2023.0,10.0,151.71,7.77,2.23,-1.04
Cisolok,2023.0,11.0,718.74,24.02,16.45,-0.39
Cisolok,2023.0,12.0,220.57,10.01,2.41,-0.78
Cisolok,2024.0,1.0,364.8,17.26,6.39,0.1
Cisolok,2024.0,2.0,268.42,13.1,1.46,-1.04
Cisolok,2024.0,3.0,343.12,15.02,4.6,0.23
Cisolok,2024.0,4.0,498.78,20.3,11.48,1.12
Cisolok,2024.0,5.0,186.77,7.57,3.09,0.56
Cisolok,2024.0,6.0,250.78,10.23,4.28,0.7
Cisolok,2024.0,7.0,120.62,5.08,2.39,-0.03
Cisolok,2024.0,8.0,100.27,2.03,1.6,0.29
Cisolok,2024.0,9.0,283.14,11.04,6.15,0.14
Cisolok,2024.0,10.0,215.64,9.2,3.76,-0.08
Cisolok,2024.0,11.0,878.32,27.19,22.64,0.65
Cisolok,2024.0,12.0,580.75,19.05,12.05,1.38
Cisolok,2025.0,1.0,382.87,14.81,5.82,2.19
Cisolok,2025.0,2.0,224.94,8.84,1.29,0.61
Cisolok,2025.0,3.0,283.08,9.92,3.62,-0.38
Cisolok,2025.0,4.0,425.24,20.68,5.7,-0.27
Cisolok,2025.0,5.0,327.31,15.55,5.0,0.61
Cisolok,2025.0,6.0,295.18,11.77,5.1,1.19
Cisolok,2025.0,7.0,231.92,8.46,6.08,0.98
Cisolok,2025.0,8.0,409.23,13.46,10.0,1.64
Cisolok,2025.0,9.0,552.6,17.57,11.55,1.59
Cisolok,2025.0,10.0,480.58,19.62,9.83,1.47
Cisolok,2025.0,11.0,432.22,19.83,6.94,0.82
Cisolok,2025.0,12.0,538.81,19.95,10.76,0.62
Citamiang,1996.0,1.0,372.28,17.0,7.41,
Citamiang,1996.0,2.0,294.81,14.0,1.49,
Citamiang,1996.0,3.0,218.23,8.69,3.06,-0.6
Citamiang,1996.0,4.0,471.68,16.0,12.49,-0.56
Citamiang,1996.0,5.0,125.89,5.0,2.0,-1.18
Citamiang,1996.0,6.0,86.87,4.0,1.0,-0.77
Citamiang,1996.0,7.0,54.61,2.69,1.0,-1.26
Citamiang,1996.0,8.0,214.22,8.0,5.0,0.0
Citamiang,1996.0,9.0,211.51,5.0,4.0,0.21
Citamiang,1996.0,10.0,655.29,23.0,11.27,1.04
Citamiang,1996.0,11.0,332.78,12.96,6.42,0.48
Citamiang,1996.0,12.0,354.39,12.0,8.0,0.75
Citamiang,1997.0,1.0,251.67,11.0,2.0,-1.48
Citamiang,1997.0,2.0,632.04,19.0,15.49,1.09
Citamiang,1997.0,3.0,230.86,12.0,1.0,0.94
Citamiang,1997.0,4.0,440.27,17.0,8.0,1.79
Citamiang,1997.0,5.0,205.17,8.0,3.0,-0.75
Citamiang,1997.0,6.0,31.76,2.0,0.08,-0.81
Citamiang,1997.0,7.0,52.47,3.0,1.0,-1.12
Citamiang,1997.0,8.0,49.54,1.06,0.0,-1.37
Citamiang,1997.0,9.0,40.92,1.0,0.0,-1.25
Citamiang,1997.0,10.0,51.18,3.06,0.69,-1.74
Citamiang,1997.0,11.0,542.3,18.0,14.0,-1.02
Citamiang,1997.0,12.0,307.18,14.75,3.88,-1.26
Citamiang,1998.0,1.0,207.75,6.0,2.0,-0.77
Citamiang,1998.0,2.0,353.22,15.49,5.98,-0.9
Citamiang,1998.0,3.0,355.09,16.0,3.08,-0.38
Citamiang,1998.0,4.0,354.57,12.45,3.49,0.06
Citamiang,1998.0,5.0,440.82,15.0,10.69,0.97
Citamiang,1998.0,6.0,257.45,12.0,5.08,1.1
Citamiang,1998.0,7.0,199.74,7.0,3.0,1.33
Citamiang,1998.0,8.0,229.69,8.0,4.57,1.2
Citamiang,1998.0,9.0,142.61,5.8,2.0,0.46
Citamiang,1998.0,10.0,299.44,14.3,2.3,0.22
Citamiang,1998.0,11.0,451.47,20.0,8.98,-0.25
Citamiang,1998.0,12.0,367.4,17.0,3.15,-0.2
Citamiang,1999.0,1.0,416.51,17.0,10.21,0.21
Citamiang,1999.0,2.0,241.41,11.0,1.0,0.0
Citamiang,1999.0,3.0,405.89,23.0,3.0,0.62
Citamiang,1999.0,4.0,358.16,16.0,5.0,-0.39
Citamiang,1999.0,5.0,165.43,9.0,1.0,-0.39
Citamiang,1999.0,6.0,53.12,2.0,1.0,-1.44
Citamiang,1999.0,7.0,75.26,3.0,2.0,-1.09
Citamiang,1999.0,8.0,34.63,1.0,0.0,-1.13
Citamiang,1999.0,9.0,61.13,2.0,2.0,-1.06
Citamiang,1999.0,10.0,486.24,17.0,9.0,0.0
Citamiang,1999.0,11.0,362.48,17.0,6.0,-0.21
Citamiang,1999.0,12.0,329.13,14.0,4.51,0.06
Citamiang,2000.0,1.0,425.62,17.0,7.0,-0.43
Citamiang,2000.0,2.0,344.46,16.55,6.11,0.4
Citamiang,2000.0,3.0,264.18,11.46,2.0,0.42
Citamiang,2000.0,4.0,493.98,22.0,8.59,0.36
Citamiang,2000.0,5.0,356.42,14.96,6.0,0.76
Citamiang,2000.0,6.0,103.54,2.32,1.88,0.65
Citamiang,2000.0,7.0,74.95,3.31,1.49,0.09
Citamiang,2000.0,8.0,150.98,4.0,3.88,-0.12
Citamiang,2000.0,9.0,244.13,9.99,4.49,0.17
Citamiang,2000.0,10.0,347.88,14.27,4.47,0.39
Citamiang,2000.0,11.0,690.63,23.31,15.73,0.66
Citamiang,2000.0,12.0,239.47,15.19,1.78,0.49
Citamiang,2001.0,1.0,553.82,24.77,14.34,1.42
Citamiang,2001.0,2.0,345.37,13.8,6.56,0.6
Citamiang,2001.0,3.0,409.31,18.57,7.59,2.09
Citamiang,2001.0,4.0,488.46,20.12,10.1,1.38
Citamiang,2001.0,5.0,275.5,10.45,3.95,1.1
Citamiang,2001.0,6.0,175.22,7.0,3.8,0.58
Citamiang,2001.0,7.0,126.05,3.62,2.69,0.26
Citamiang,2001.0,8.0,64.67,2.0,1.49,0.05
Citamiang,2001.0,9.0,333.77,15.1,8.49,0.33
Citamiang,2001.0,10.0,541.59,19.76,11.12,0.79
Citamiang,2001.0,11.0,647.61,21.2,14.35,1.13
Citamiang,2001.0,12.0,196.59,7.96,1.08,0.92
Citamiang,2002.0,1.0,450.34,20.66,7.88,0.51
Citamiang,2002.0,2.0,241.8,8.37,4.92,-0.78
Citamiang,2002.0,3.0,341.45,18.31,2.74,0.42
Citamiang,2002.0,4.0,338.02,14.12,6.88,-1.08
Citamiang,2002.0,5.0,262.35,7.77,5.42,-0.31
Citamiang,2002.0,6.0,70.66,3.13,0.39,-0.85
Citamiang,2002.0,7.0,168.61,5.0,4.69,-0.04
Citamiang,2002.0,8.0,68.22,1.92,1.0,-0.23
Citamiang,2002.0,9.0,71.23,3.0,1.51,-0.39
Citamiang,2002.0,10.0,63.03,2.0,0.0,-1.37
Citamiang,2002.0,11.0,409.14,20.18,6.12,-1.35
Citamiang,2002.0,12.0,322.67,15.25,1.3,-1.84
Citamiang,2003.0,1.0,134.52,4.75,0.12,-1.94
Citamiang,2003.0,2.0,394.66,14.93,6.49,-1.0
Citamiang,2003.0,3.0,210.7,7.12,0.0,-1.73
Citamiang,2003.0,4.0,251.62,10.09,2.05,-1.64
Citamiang,2003.0,5.0,134.6,4.89,2.0,-2.93
Citamiang,2003.0,6.0,29.81,1.88,0.0,-2.64
Citamiang,2003.0,7.0,24.52,0.08,0.0,-1.84
Citamiang,2003.0,8.0,132.01,3.8,2.08,-0.95
Citamiang,2003.0,9.0,250.12,6.92,4.0,-0.03
Citamiang,2003.0,10.0,419.92,15.44,10.02,0.51
Citamiang,2003.0,11.0,440.43,18.47,8.74,0.28
Citamiang,2003.0,12.0,305.97,13.43,5.52,0.01
Citamiang,2004.0,1.0,298.51,14.24,1.46,-0.84
Citamiang,2004.0,2.0,308.06,13.25,4.43,-0.64
Citamiang,2004.0,3.0,332.94,15.37,5.06,-0.22
Citamiang,2004.0,4.0,477.75,16.17,9.3,0.49
Citamiang,2004.0,5.0,260.55,11.37,5.18,0.5
Citamiang,2004.0,6.0,83.79,4.18,1.2,-0.01
Citamiang,2004.0,7.0,132.55,6.54,3.69,-0.15
Citamiang,2004.0,8.0,74.89,2.0,0.0,-0.31
Citamiang,2004.0,9.0,306.42,7.2,5.12,0.3
Citamiang,2004.0,10.0,154.92,7.75,1.0,-0.12
Citamiang,2004.0,11.0,402.33,16.55,7.45,-0.33
Citamiang,2004.0,12.0,439.0,16.4,8.71,-0.78
Citamiang,2005.0,1.0,329.26,15.49,4.49,-0.14
Citamiang,2005.0,2.0,419.54,20.14,8.49,0.85
Citamiang,2005.0,3.0,285.79,12.12,4.31,0.43
Citamiang,2005.0,4.0,265.18,11.75,3.8,-0.67
Citamiang,2005.0,5.0,229.72,7.19,5.21,-1.43
Citamiang,2005.0,6.0,275.5,9.17,6.88,-0.28
Citamiang,2005.0,7.0,99.45,4.54,1.61,0.37
Citamiang,2005.0,8.0,195.21,3.77,1.92,0.83
Citamiang,2005.0,9.0,222.6,3.52,3.52,0.31
Citamiang,2005.0,10.0,262.32,14.64,3.03,0.24
Citamiang,2005.0,11.0,356.58,13.5,7.8,-0.4
Citamiang,2005.0,12.0,397.79,19.78,1.96,-0.68
Citamiang,2006.0,1.0,447.93,21.76,5.69,0.03
Citamiang,2006.0,2.0,320.54,13.75,2.88,0.74
Citamiang,2006.0,3.0,323.34,15.02,4.58,0.79
Citamiang,2006.0,4.0,395.03,19.77,3.53,-0.13
Citamiang,2006.0,5.0,228.39,10.06,2.88,-0.28
Citamiang,2006.0,6.0,87.61,4.12,2.92,-0.62
Citamiang,2006.0,7.0,57.39,2.08,1.2,-0.64
Citamiang,2006.0,8.0,35.89,1.0,0.0,-0.99
Citamiang,2006.0,9.0,45.55,1.31,0.69,-1.28
Citamiang,2006.0,10.0,154.08,5.51,4.13,-1.19
Citamiang,2006.0,11.0,206.91,8.84,2.49,-1.91
Citamiang,2006.0,12.0,479.86,19.51,10.28,-1.58
Citamiang,2007.0,1.0,207.03,7.15,3.0,-1.76
Citamiang,2007.0,2.0,277.84,14.18,3.3,-0.33
Citamiang,2007.0,3.0,352.3,18.42,2.08,-0.96
Citamiang,2007.0,4.0,498.01,18.2,9.72,0.55
Citamiang,2007.0,5.0,272.07,12.29,2.76,0.8
Citamiang,2007.0,6.0,161.29,5.88,2.63,0.54
Citamiang,2007.0,7.0,48.23,2.11,0.39,-0.13
Citamiang,2007.0,8.0,100.54,3.37,2.08,-0.22
Citamiang,2007.0,9.0,113.16,1.39,1.39,-0.59
Citamiang,2007.0,10.0,212.26,7.76,2.96,-0.45
Citamiang,2007.0,11.0,484.12,17.52,8.39,-0.49
Citamiang,2007.0,12.0,806.99,25.27,16.85,1.37
Citamiang,2008.0,1.0,277.57,12.06,3.75,1.8
Citamiang,2008.0,2.0,462.8,19.42,8.53,2.48
Citamiang,2008.0,3.0,280.24,11.06,1.95,0.33
Citamiang,2008.0,4.0,494.38,17.42,10.8,1.34
Citamiang,2008.0,5.0,166.88,6.48,4.88,-0.31
Citamiang,2008.0,6.0,46.62,2.37,0.51,-0.63
Citamiang,2008.0,7.0,21.68,1.0,0.0,-1.48
Citamiang,2008.0,8.0,136.69,3.51,3.2,-0.82
Citamiang,2008.0,9.0,132.33,4.27,3.88,-0.46
Citamiang,2008.0,10.0,266.04,9.63,5.75,-0.12
Citamiang,2008.0,11.0,520.11,20.54,10.69,-0.19
Citamiang,2008.0,12.0,410.71,17.44,7.51,0.14
Citamiang,2009.0,1.0,353.11,15.05,7.69,0.46
Citamiang,2009.0,2.0,329.43,13.22,2.69,0.37
Citamiang,2009.0,3.0,286.97,14.19,4.47,-0.01
Citamiang,2009.0,4.0,293.51,16.69,3.85,-1.18
Citamiang,2009.0,5.0,390.53,15.98,6.9,-0.12
Citamiang,2009.0,6.0,188.85,7.85,4.57,0.25
Citamiang,2009.0,7.0,37.87,1.08,1.08,0.41
Citamiang,2009.0,8.0,41.17,1.0,0.0,-0.44
Citamiang,2009.0,9.0,238.91,4.57,2.6,-0.35
Citamiang,2009.0,10.0,302.25,12.98,5.32,0.0
Citamiang,2009.0,11.0,516.96,18.42,9.92,0.16
Citamiang,2009.0,12.0,291.83,12.87,1.08,-0.24
Citamiang,2010.0,1.0,325.55,15.77,2.56,-0.33
Citamiang,2010.0,2.0,457.55,20.16,7.69,0.27
Citamiang,2010.0,3.0,488.56,19.85,6.26,1.88
Citamiang,2010.0,4.0,198.43,8.63,3.23,0.68
Citamiang,2010.0,5.0,501.8,19.98,11.95,1.18
Citamiang,2010.0,6.0,194.47,5.15,2.63,0.36
Citamiang,2010.0,7.0,271.44,10.33,7.43,1.52
Citamiang,2010.0,8.0,426.6,11.66,8.96,1.76
Citamiang,2010.0,9.0,758.41,24.69,19.41,2.16
Citamiang,2010.0,10.0,437.8,19.4,6.65,1.86
Citamiang,2010.0,11.0,367.22,17.96,4.92,1.2
Citamiang,2010.0,12.0,316.17,15.29,1.15,-0.19
Citamiang,2011.0,1.0,271.98,12.26,2.0,-1.37
Citamiang,2011.0,2.0,198.63,5.69,1.61,-1.42
Citamiang,2011.0,3.0,270.71,14.75,1.0,-1.72
Citamiang,2011.0,4.0,346.52,14.37,4.21,-2.02
Citamiang,2011.0,5.0,307.06,15.42,3.22,-0.43
Citamiang,2011.0,6.0,123.97,5.61,2.88,-0.24
Citamiang,2011.0,7.0,61.26,2.57,1.12,-0.08
Citamiang,2011.0,8.0,40.2,1.0,0.0,-0.69
Citamiang,2011.0,9.0,88.68,3.0,2.0,-0.95
Citamiang,2011.0,10.0,205.63,7.49,1.64,-0.77
Citamiang,2011.0,11.0,576.8,21.97,12.64,-0.31
